title,alt_title,type,description,genre,author,artist,rate,image,released
Furious Storm Martial Arts Tempest Tyrant,"Gale Fist Techniques,질풍패도",Manhwa,Satu Atuhor Dengan Komik Reincarnated of God Of War Konflik dalam Kultus Iblis Utara yang berakhir tanpa berlangsung selama setengah tahun Meski diakhiri dengan kemenangan Dunia Bela Diri Pusat dalam prosesnya Klan Paeri mengalami kehancuran dahsyat di tangan Pemuja Iblis Setelah kehilangan kedua orang tua dan saudara kandungnya Baek Rigang satusatunya yang selamat hanya mempunyai satu tujuan dalam pikirannya penghancuran total Jalan Setan Mado,"Action, Adventure, Fantasy, Martial arts, Shounen",Codezero,-,7.0,https://westmanga.fun/wp-content/uploads/2023/09/Furious-Storm-Martial-Arts-copy-209x300.jpg,-
Furuki Okite No Mahou Kishi,"Magic Knight of the Old Ways, The Fairy Knight Lives With Old Rules, 古き掟の魔法騎士",Manga,Dahulu kala di era legenda ada seorang ksatria yang dikenal sebagai Sid sang Barbarian yang menjanjikan pedangnya kepada Raja Suci Arthur Tak tertandingi dalam kekuatan dia adalah ksatria sihir terhebat pada masanya tapi juga memalukan bagi nama ksatria Perbuatan jahatnya tidak terhitung dan akhirnya dia menemui ajalnya di tangan rajanya sendiri atau begitulah ceritanya Sekarang seribu tahun telah berlalu dan Sid dipanggil dari tidur abadinya oleh Alvin keturunan Arthur dan seorang pangeran yang mengetahui kebenaran tentang Sid sang Ksatria Petir Menghormati perjanjian kuno Sid bangkit dari kematian untuk membantu Alvin menyelamatkan kerajaan dari bahaya yang akan datang dan menjadi instruktur baru untuk kelas Alvin dari sesama calon ksatria ditengah bahaya yang mengintai dari bayangbayang,"Action, Adventure, Fantasy, Seinen, Slice of Life",HITSUJI Tarou,KAWABATA Yoshihiro,7.0,https://westmanga.fun/wp-content/uploads/2022/03/Furuki-Okite-No-Mahou-Kishi-211x300.jpg,-
Fushi no Sougishi,"Immortal Undertaker, 不死の葬儀師",Manga,"Ini adalah cerita di mana pahlawan membunuh sang putri
Di dunia di mana orang mati melahap yang hidup merupakan kehormatan besar untuk menjadi Undertaker makhluk yang misinya adalah memberikan perdamaian kepada orang mati dan mengembalikan jiwa mereka ke surga Melaju ke tahap akhir ujian seorang murid pemula Leon bertemu dengan seorang gadis panik saat berada di kereta menuju ibukota ","Action, Drama, Fantasy, Seinen, Tragedy",Kiyomiya Kousuke,Kiyomiya Kousuke,7.37,https://westmanga.fun/wp-content/uploads/2021/03/Fushi-no-Sougishi-211x300.jpg,-
Fushichou e no Tensei Dragon Taoseru tte Futsuu no Tori ja nai yo ne,"Reincarnated into a Phoenix: A bird that can defeat a dragon can't be normal right?, Reborn as a Phoenix: A Normal Bird Can't Beat a Dragon, Right?, 不死鳥への転生 ドラゴン倒せるって普通の鳥じゃないよね？",Manga,Di suatu tempat di Jepang seorang anak lakilaki menghabiskan sebagian besar waktunya di rumah sakit karena sakit Melihat keluar dari jendela rumah sakit dia selalu berpikir Aku ingin menjadi burung dan terbang bebas melintasi langit yang tak pernah berakhir Pada hari yang menentukan itu dia lewat Hanya untuk menemukan dirinya terlahir kembali sebagai burung  Tapi dia berbeda dari burung biasa mereka tidak menyemburkan api dari mulut mereka bukan Sekarang dia akhirnya bisa terbang dia berangkat hanya untuk menemukan langit biru diblokir oleh awan gelap Ini adalah kisah tentang burung yang tidak biasa yang ingin terbang bebas di bawah langit biru tetapi bertemu dengan awan gelap yang dikatakan memiliki efek buruk pada semua makhluk di kerajaan Nouzen yang tidak diketahui,"Adventure, Comedy, Fantasy, Isekai, Reincarnation, Seinen","Shiryu, NATANO Hisanori",-,7.8,https://westmanga.fun/wp-content/uploads/2021/01/1610797670-5868-phoenix.jpg,-
Fushigi no Mayurisan,Mysterious Mayuri-san 不思議のまゆりさん Fushigi no Mayuri-san 不思議のまゆりさん,Manga,Deskripsi dari GANMA  Yuusuke seorang siswa kelas 7 tertarik pada kakak perempuan temannya karena berbagai alasan Kakak perempuannya meskipun sedikit aneh adalah gadis yang baik dan perhatian Dia misterius tapi populer di kalangan semua orang Ini adalah komedi biasa tentang kehidupan seharihari Mayurisan yang misterius,"4-Koma, Comedy, Demons, Ghosts, School life, Slice of Life, Supernatural",Pan (パン),Pan (パン),7.25,https://westmanga.fun/wp-content/uploads/2021/10/fushigi-no-mayuri-san.jpg,-
Fushisha no Deshi Jashin no Fukyou wo Katte Naraku ni Otosareta Ore no Eiyuutan,"Disciple of the Lich: Or How I Was Cursed by the Gods and Dropped Into the Abyss!, 不死者の弟子 ~邪神の不興を買って奈落に落とされた俺の英雄譚~ (小説)",Manga,Seorang remaja biasa dipindahkan ke dunia fantasi secara tidak sengaja berada di sisi buruk para dewa dan dibuang di dasar penjara bawah tanah terdalam di dunia tanpa kemampuan atau sihir Aduh Sesampai di sana ia bertemu dengan seorang gadis misterius  yang kebetulan adalah mayat hidup Tapi terlepas dari ketidaksukaannya pada manusia dia memutuskan untuk membantunya Bisakah mereka berdua kembali ke permukaan Mereka mungkin saja menjadi kombo yang lebih kuat dari yang diperkirakan siapa pun,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Seinen, Slice of Life",Nekoko,HIHARA Yoh,7.0,https://westmanga.fun/wp-content/uploads/2021/11/Fushisha-no-Deshi-Jashin-211x300.jpg,-
Futabasan Chi no Kyoudai,双葉さん家の姉弟,Manga,Neiko Futaba adalah idola disekolahnya Tetapi tidak sedikitpun yang tidak menyukainya di sekolah nya Hanya adik kembarnya yang tau bahwa dia selalu didekati oleh kakaknya karena di mencemaskannya Maka dari itu Neiko selalu berusaha untuk mengoda adiknya dengan berbagai cara untuk mendekatinya dan sayangnya hal tersebut hanya terjadi di keluarga Futaba,"Romance, School, Seinen, Slice of Life","sukudani, Norio (Story & Art)",-,7.5,https://westmanga.fun/wp-content/uploads/2021/01/1610732641-8090-00-2.jpg,-
Futago Futagokoro,"Split between Twins., ふたご、ふたごころ。",Manga,"Ini adalah komedi romantis dari seorang anak lakilaki nonriajuu dan dua saudara perempuan dengan sifat yang berlawanan
Haruta pacaran dengan gadis cantik dan pemalu Mafuyu Sementara dia depresi karena tidak bisa berpengangan tangan dia bisa menikmati masa muda dengan pacarnya untuk pertama kalinya dalam hidupnya Namun setelah bertemu dengan saudara kembar iblis Mafuyu yang sangat berlawanan dengannya harihari bahagia itu akan segera berakhir","Drama, Romance, School life, Seinen",Mokoyama Jin (Story & Art),-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/1610730931-2561-31184-210x300.jpg,-
Futago Matomete Kanojo Ni Shinai,"Why Don't You Make the Twins Your ""Girlfriend"" Together?, 双子まとめて『カノジョ』にしない?",Manga,Usami adalah teman sekelas yang cantik dengan moral yang baik dan nilai teratas Di sekolah dia melihat Sakuto sebagai saingannya Tetapi ketika dia bertemu dengannya setelah sekolah dia melihat sisi lain dari dirinya Dia sedang bermain di sebuah arcade center setelah pelajaran dan dia memiliki senyuman polos yang tidak dapat dibayangkan oleh siapapun di sekolah Untuk bisa dekat dengannya dia mendekatinya di sekolah dan kemudian bermain bersamanya setelah sekolah Mereka memiliki tempat masingmasing di mana mereka dapat memperdalam ikatan mereka dan akhirnya Ini adalah awal dari romcom segitiga cinta yang menghangatkan hati,"Comedy, Drama, Romance, School life, Slice of Life",Shirai Muku,-,7.8,https://westmanga.fun/wp-content/uploads/2024/04/Futago-Matomete-Kanojo-Ni-Shinai-211x300.jpg,-
Futago no Onnanoko wo Wakaraseru Anthology,An Anthology of “Teaching” the Twins a Lesson,Manga,"Banyak mesramesraan dengan gadis kembar
Memperkenalkan komik antologi yang penuh dengan pesona gadis kembar
Seorang anak nakal idola naif penampilan yang sama tetapi kepribadian yang berlawanan dll
Sebuah buku di mana kau dapat menikmati diombangambingkan dan diayunkan oleh pesona seorang gadis","Comedy, Ecchi, Romance, School life, Slice of Life","Asami Yuriko, Gen, Minamito, Nichiru, Ominaeshi, Shibano Nanao, Shirano Akihiro",-,7.11,https://westmanga.fun/wp-content/uploads/2023/06/Futago-no-Onnanoko-wo-Wakaraseru-Anthology-211x300.jpg,-
Futagotachi no Shojijou,"The Twins' Circumstances (MADA Tetsukazu), 双子たちの諸事情",Manga,"Kouki dan Nao adalah saudara kandung yang menyimpan perasaan satu sama lain yang tidak boleh mereka ungkapkan karena mereka kembar
Aku mengunci kunci dengan lembut di hatiku tapi ibu mengungkapkan rahasia tentang Kouki
Orang yang aku suka adalah kembarku Murni 120 romcom mulai","Comedy, Romance",Tetsukazu (Story & Art),-,6.82,https://westmanga.fun/wp-content/uploads/2021/04/futagotwin-212x300.jpg,-
Futari Ashitamo Sorenarini,"The Two Gets by Tomorrow Too, More or Less. ふたり明日もそれなりに",Manga,Sepotong kehidupan komedi romantis tentang Yuuya dan Rio yang baru saja mulai hidup bersama,"Comedy, Romance, Seinen, Slice of Life",Suzuyuki,Suzuyuki,9.5,https://westmanga.fun/wp-content/uploads/2020/07/Futari-Ashitamo-Sorenarini-cover.jpg,-
Futaridake no Kyoushitsu,"A Classroom Only for Us Two, Класс только для нас двоих, 二人だけの教室, 只有两人的教室",Manga,"Hari ini hari terakhir sebelum liburan dan Yuki menunggu kesempatan sempurna untuk memberikan Koharu coklat buatannya lalu mengutarakan perasaan yang dia miliki namun dia kesulitan melakukannya saat ruang kelas masih dipenuhi teman sekelasnya
Ia bahkan sampai memohon pada tirai untuk menutupi mereka berdua sehingga memberinya kesempatan untuk mengeluarkan coklat dari tasnya Kapan tiba saatnya Yuki mengumpulkan keberaniannya untuk mengutarakan perasaan Akankah kesempatan yang sempurna itu mendatanginya","Oneshot, Romance, School life","Milmake Orange (Circle), Mizu Asato",-,7.95,https://westmanga.fun/wp-content/uploads/2023/03/Futaridake-no-Kyoushitsu-211x300.jpg,-
Futoku no Guild,Guild of Depravity,Manga,ikuru Madan seorang pemburu monster yang sangat handal karena beberapa pekerjaannya saat di hutan Dia pun memutuskan untuk keluar dari pekerjaannya karena merasa takut kalau dia hanya menyianyiakan masa mudanya dan itu juga disebabkan karena salah satu temannya sudah menikah Suatu hari ada seorang pendatang baru Enome yang merupakan gadis resepsionis di guild memintanya untuk menemani Hitamu Kyan si Peseni Bela Diri Lolipai agar bisa membantunya dan mengajarkan caranya untuk bekerja Dan dia pun memutuskan untuk menerima pekerjaan itu Alasannya karena dia merasa khawatir dan setengah alasannya lagi karena dia ingin menjadikan si gadis itu sebagai penggantinya sebelum dia pensiun Sayangnya niat pensiunnya jadi diundur karena Hitamu sangat tidak berguna dan selalu menarik monster menghampirinya Akan tetapi dapatkah Kikuru Madan pensiun dengan perasaan damai Karena adanya sosok pendatang baru yang sangat tidak berguna sepertinya Nah kirakira bagaimana kisah Kikuru Madan ini berlangsung,"Adventure, Comedy, Ecchi, Fantasy, Harem, Shounen",Kawazoe Taichi,-,6.8,https://westmanga.fun/wp-content/uploads/2021/01/1610726582-1209-cover_250x350-27-214x300.jpg,-
Futsuu ni Kiite Kure,"フツーに聞いてくれ, Just Listen to the Song",Manga,Sebuah Oneshot unik dari sang author jenius Chainsawman dan yang To Strip the Flesh yang sedang naik daun,"Comedy, Drama, Music, Oneshot, Romance, Shounen, Slice of Life",Fujimoto Tatsuki,Toda Oto,7.11,https://westmanga.fun/wp-content/uploads/2022/10/Futsuu-ni-Kiite-Kure-200x300.jpg,-
Future Bank,"Mirae Bank, 未来銀行, 미래은행",Manhwa,Lee Chanhyuk sangat butuh uang Tidak hanya membayar biaya rumah sakit ibunya dia juga terikat untuk melunasi hutang temannya Namun ketika seorang pria muncul dan menawarinya 300 miliar won jika dia mematahkan jari seorang siswa SMA pengganggu dan dia melakukannya lalu terkejut melihat rekening banknya penuh dengan uang tunai Ternyata semudah uang masuk uang itu bisa hilang dengan cepat Sejauh mana Chanhyuk akan berusaha mempertahankan kekayaan barunya,"Action, Drama, Seinen",Gom Dol Maen,-,7.0,https://westmanga.fun/wp-content/uploads/2023/11/Future-Bank.jpg,-
Fuufu Ijou Koibito Miman,"More than a Couple, Less than Lovers, 夫妇以上，恋人未满。",Manga,Setelah teman masa kecilnya direbut anak tampan yang berada satu kelas dengannya  Jirou yang sangat frustasi ternyata tidak frustasi sendirian  ada seorang gyaru bernama Akari yang juga frustasi karna cowo yang disukainya sudah jadian dengan teman masa kecil Jirou,"Comedy, Drama, Ecchi, Romance, School life, Seinen, Slice of Life",Yuki Kanamaru,-,7.26,https://westmanga.fun/wp-content/uploads/2021/01/1610731180-7685-More-Than-A-Married-Couple-But-Not-Lovers-211x300.jpg,-
Fuufu nara Doko e demo,Wherever a Couple Goes 夫婦ならどこへでも,Manga,berkisah tentang MC kita Joji yang pekerja kantoran biasa yang sebelumnya ngejones sekarang udah dapat istri cantik dari Rusia perjalanan bulan madu komedi romantis mereka sebagai pasangan suami istri akan membuat jonesmania ketarketir apalagi Istrinya cantik banget liat cover Contoh yang bisa kita ambil dari sang MC adalah jangan berputus asa dalam mencari pasangan hidup karena jodoh udah ada yang atur,"Comedy, Romance",Takeuchi Kazuma,-,8.18,https://westmanga.fun/wp-content/uploads/2023/03/Takeuchi-Kazuma-211x300.jpg,-
Fuuki Shoujo Manga,風紀少女漫画 Public Morals Girl,Manga,"Tsundere
Bingung juga gw mau kasih sinop apaan","Comedy, Oneshot, Romance, School life, Shoujo",Hamita,Hamita,7.2,https://westmanga.fun/wp-content/uploads/2022/03/cf5e183a-f419-43b4-b081-0deae7ccbc8e.jpg.256.jpg,2021
Fuun Kara no Saikyou Otoko Unluckiness to the Strongest Man,"Hukuhuku, Nakabayashi Zunn",Manga,"Dari Sial menjadi yang Terkuat
From Misfortune to Strongest Man","Fantasy, Isekai",Nakabayashi Zunn,-,7.0,https://westmanga.fun/wp-content/uploads/2021/10/Fuun-Kara-no-Saikyou-211x300.jpg,-
Fuyu Fenriru no Itoshigo to Natta Watashi ga Zetsubou kara Iyasareteiku Hanashi,I Became the Beloved Child of Winter Fenrir: A Story of Being Healed From Despair 冬フェンリルの愛子となった私が、絶望から癒されていく話,Manga,Ketika saya dipecat dari pekerjaan saya saya pergi ke dunia yang berbeda  Fujioka Noel adalah seorang pekerja keras untuk sebuah perusahaan kulit hitam tetapi usahanya tidak membuahkan hasil ketika suatu hari dia mendapat pemberitahuan pemecatan Frustrasi dan putus asa dia tibatiba dipindahkan ke dunia lain  Di depan Noel yang kebingungan muncul Fenrir serigala besar berwarna putih keperakan Karena menyukai dia dia membawanya ke dalam perawatannya sebagai putri kesayangannya Tak lama kemudian di tengah kesembuhannya ia terjebak dalam peristiwa yang akan mengubah dunia ,"Adventure, Comedy, Drama, Fantasy, Romance, Slice of Life",-,-,6.0,https://westmanga.fun/wp-content/uploads/2021/01/ff7625e1641254-e1607958021187-211x300.jpg,-
Gacha wo Mawashite Nakama wo Fuyasu Saikyou no Bishoujo Gundan wo Tsukuriagero,"Another Worlders' Beautiful Girls Game Gacha, ガチャを回して仲間を増やす 最強の美少女軍団を作り上げろ",Manga,Menceritakan Gacha maniac yang suka menghabiskan uangnya demi mendapat Gacha Ultra Rare tapi saat dia melakukan role dia malah mendapat item kartu undangan ke dunia lain dan begini lah kisah isekai bersama para gacha,"Adventure, Comedy, Fantasy, Harem, Isekai, Shounen",Haruno Shuu,-,7.23,https://westmanga.fun/wp-content/uploads/2021/01/1610726973-7704--最強の美少女軍団を作り上げろ.jpg,-
Gachi Koi Maousama,ガチ恋魔王様,Manga,"Seorang pahlawan bertugas untuk mengalahkan Raja Iblis demi perdamaian dunia Ketika ia tiba di istana Raja Iblis ia disambut oleh Raja Iblis dengan sertifikat pernikahan di tangannya Sang pahlawan bingung dengan rayuan Raja Iblis yang kuat untuk menikahinya tetapi
Sebuah kisah romantis antara iblis yang jatuh cinta dengan pahlawan yang sedang mencoba menyelamatkan dunia","Comedy, Fantasy, Romance, Seinen",Moriya Haru,-,8.45,https://westmanga.fun/wp-content/uploads/2023/04/Gachi-Koi-Maou-sama-211x300.jpg,-
Gachiakuta,Gachiakuta ガチアクタ Gachi Akuta,Manga,Seorang bocah malang dari daerah kumuh bertekad untuk membalas dendam kepada semua orang atas kematian mentornya,"Action, Drama, Fantasy, Monsters, Psychological, Shounen, Tragedy",URANA Kei,URANA Kei,7.25,https://westmanga.fun/wp-content/uploads/2022/02/Gachiakuta-213x300.jpg,2022
Gaikotsu Kishisama Tadaima Isekai e Odekakechuu,"Skeleton Knight going out to the parallel universe, 骸骨騎士様、只今異世界へお出掛け中",Manga,Sang protagonis tertidur pulas disaat sedang memainkan sebuah game lalu di saat dia terbangun dia sudah berada di dunia lain dengan Avatarnya saat di game Dia kaget sekali dia pikir itu hanya mimpi tapi nyatanya dia bisa menggunakan skill saat ada di game Diapun memutuskan kalau akan hidup tidak mencolok karena avatarnya saat ini adalah Tengkorak Merencakan itu dibenaknya eh taunya dia malah keseret masalah orang lain Yah mau gak mau dia jadi keliatan mencolok deh Wah kirakira apa saja hal baru yang menantinya di dunia baru itu ya Elf cakep Pembantu cakep Putri Banyak hal yang menarik tapi apa dia sanggup menghadapinya semua,"Action, Adventure, Drama, Fantasy, Isekai, Magic, Romance","Sawano, Akira (Art), Hakari, Enki (Story)",-,7.3,https://westmanga.fun/wp-content/uploads/2021/01/1610724573-9201-.jpg,-
Gaimen dake wa Kanpeki na Komyushou Boukensha S Rank Party de Leader ni Naru,"An Adventurer Who Has Communication Disorder, Perfect In Appearance, Becomes The Leader Of An S-Rank Party. A Socially Awkward Adventurer, Perfect in Appearance, Becomes The Leader of an S-Rank Party, 外面だけは完璧なコミュ障冒険者、Sランクパーティーでリーダーになる",Manga,"MC terlalu op tapi terlalu pemalu juga
singkat jelas dan padat wkwkwk","Action, Adventure, Comedy, Fantasy",Rei KUWASHIMA,-,7.3,https://westmanga.fun/wp-content/uploads/2021/12/A-Socially-Awkward-Adventurer-209x300.jpg,-
